date,cycle,FF,FF_lo,FF_hi,FG,FG_lo,FG_hi,LAB,LAB_lo,LAB_hi,PD,PD_lo,PD_hi,WP,WP_lo,WP_hi,OTH,OTH_lo,OTH_hi,GP,GP_lo,GP_hi,DL,DL_lo,DL_hi,SF,SF_lo,SF_hi,SD,SD_lo,SD_hi,SPBP,SPBP_lo,SPBP_hi,AU,AU_lo,AU_hi
1996-12-13,1992-1997,0.4404,0.4145,0.465,0.2464,0.2257,0.2672,0.1121,0.0928,0.1346,0.096,0.0742,0.1199,0,0,0,0.0612,0.0425,0.0847,0.0291,0.0211,0.0383,0.0147,0.0098,0.0201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-14,1992-1997,0.4386,0.4145,0.4626,0.2462,0.2258,0.2663,0.1123,0.0936,0.133,0.0964,0.0749,0.1195,0,0,0,0.0627,0.0429,0.0857,0.0292,0.021,0.0391,0.0146,0.0097,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-15,1992-1997,0.437,0.4119,0.4615,0.2461,0.226,0.267,0.1123,0.0935,0.1325,0.0971,0.0751,0.121,0,0,0,0.0635,0.0442,0.085,0.0294,0.0214,0.0397,0.0145,0.0097,0.0199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-16,1992-1997,0.4356,0.411,0.4597,0.2461,0.2269,0.2665,0.1123,0.0942,0.1309,0.0976,0.0755,0.1218,0,0,0,0.0644,0.0448,0.0872,0.0295,0.0213,0.0397,0.0144,0.0096,0.0196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-17,1992-1997,0.4339,0.4091,0.4576,0.246,0.2268,0.2672,0.1125,0.0951,0.1332,0.098,0.0755,0.1216,0,0,0,0.0656,0.0472,0.0857,0.0296,0.0211,0.0398,0.0144,0.0096,0.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-18,1992-1997,0.4344,0.4081,0.4588,0.2465,0.2256,0.2677,0.1125,0.0942,0.1333,0.0975,0.0751,0.1217,0,0,0,0.0651,0.0446,0.0903,0.0296,0.021,0.0399,0.0144,0.0095,0.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-19,1992-1997,0.4347,0.407,0.4606,0.2471,0.226,0.2686,0.1123,0.0928,0.1336,0.097,0.0741,0.1221,0,0,0,0.0648,0.0432,0.0946,0.0297,0.0209,0.0404,0.0144,0.0096,0.0195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-20,1992-1997,0.435,0.4073,0.4621,0.2476,0.2249,0.2692,0.1122,0.0922,0.1363,0.0966,0.0738,0.1231,0,0,0,0.0644,0.0419,0.0953,0.0297,0.0207,0.0402,0.0145,0.0096,0.0199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-21,1992-1997,0.4355,0.4072,0.4639,0.2479,0.2247,0.27,0.1123,0.0907,0.1374,0.0961,0.0738,0.1237,0,0,0,0.0639,0.0401,0.0996,0.0297,0.0205,0.041,0.0145,0.0094,0.0199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-22,1992-1997,0.4358,0.4074,0.4648,0.2483,0.2245,0.2713,0.1121,0.0901,0.1367,0.0958,0.0729,0.1257,0,0,0,0.0635,0.0391,0.0996,0.0298,0.0203,0.0407,0.0145,0.0096,0.0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-23,1992-1997,0.4362,0.4071,0.466,0.2489,0.2249,0.2726,0.112,0.0908,0.1381,0.0955,0.072,0.1242,0,0,0,0.0631,0.0387,0.0977,0.0298,0.0204,0.0408,0.0145,0.0095,0.0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-24,1992-1997,0.4366,0.4073,0.4657,0.2495,0.2255,0.2743,0.1119,0.0905,0.1393,0.095,0.0716,0.1243,0,0,0,0.0625,0.0385,0.1009,0.0298,0.0205,0.0409,0.0146,0.0098,0.0207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-25,1992-1997,0.4371,0.4046,0.4667,0.2501,0.2255,0.2752,0.1118,0.0895,0.1393,0.0946,0.0712,0.1245,0,0,0,0.0619,0.0367,0.1012,0.0298,0.0204,0.0411,0.0146,0.0097,0.0205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-26,1992-1997,0.4376,0.4059,0.4683,0.2507,0.2261,0.2771,0.1116,0.0883,0.1393,0.0944,0.0712,0.1256,0,0,0,0.0611,0.0344,0.1036,0.0298,0.0204,0.0416,0.0147,0.0097,0.0205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-27,1992-1997,0.4379,0.4059,0.4692,0.2512,0.226,0.2769,0.1115,0.0875,0.1402,0.094,0.0703,0.1266,0,0,0,0.0608,0.0323,0.1062,0.0299,0.0198,0.042,0.0147,0.0097,0.0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-28,1992-1997,0.4383,0.4049,0.469,0.2518,0.2262,0.2796,0.1115,0.0871,0.1404,0.0937,0.0708,0.1258,0,0,0,0.0601,0.0321,0.1017,0.0299,0.0201,0.0427,0.0147,0.0096,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-29,1992-1997,0.4386,0.4057,0.4696,0.2524,0.2275,0.2815,0.1114,0.0876,0.1412,0.0934,0.0698,0.1247,0,0,0,0.0594,0.0313,0.0997,0.03,0.0197,0.0432,0.0148,0.0096,0.0211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-30,1992-1997,0.439,0.4047,0.4689,0.253,0.2259,0.2824,0.1115,0.0873,0.1426,0.0929,0.0697,0.1252,0,0,0,0.0587,0.0307,0.1047,0.03,0.0198,0.0435,0.0148,0.0096,0.0211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-31,1992-1997,0.4392,0.4033,0.4701,0.2535,0.2269,0.2815,0.1116,0.0862,0.1425,0.0925,0.069,0.1235,0,0,0,0.0584,0.0298,0.1014,0.03,0.0198,0.0427,0.0148,0.0098,0.0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-01,1992-1997,0.4397,0.4031,0.4701,0.254,0.2275,0.2825,0.1114,0.0856,0.1426,0.0921,0.0684,0.1238,0,0,0,0.0578,0.0294,0.1034,0.0301,0.02,0.0426,0.0148,0.0097,0.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-02,1992-1997,0.44,0.4032,0.4719,0.2545,0.2278,0.284,0.1115,0.0844,0.1426,0.0916,0.0671,0.1237,0,0,0,0.0574,0.0286,0.1062,0.0301,0.0199,0.0423,0.0148,0.0097,0.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-03,1992-1997,0.4402,0.4033,0.4723,0.2549,0.227,0.2843,0.1116,0.0841,0.1443,0.0913,0.0673,0.1241,0,0,0,0.0571,0.0277,0.1103,0.03,0.02,0.0419,0.0149,0.0096,0.0218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-04,1992-1997,0.441,0.4052,0.473,0.2556,0.2278,0.2842,0.1114,0.0843,0.1441,0.0909,0.0671,0.1237,0,0,0,0.0562,0.0269,0.1049,0.03,0.0197,0.0429,0.0149,0.0098,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-05,1992-1997,0.4414,0.4059,0.4724,0.2563,0.2297,0.2856,0.1114,0.0847,0.1439,0.0904,0.0672,0.1211,0,0,0,0.0557,0.027,0.1054,0.03,0.0197,0.0428,0.0149,0.0098,0.0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-06,1992-1997,0.442,0.4085,0.4727,0.257,0.2289,0.2863,0.1112,0.0839,0.1431,0.0899,0.0667,0.1242,0,0,0,0.0549,0.0262,0.1015,0.03,0.0197,0.043,0.0149,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-07,1992-1997,0.4426,0.4097,0.4738,0.2576,0.2295,0.2874,0.1111,0.0841,0.1415,0.0895,0.0659,0.1217,0,0,0,0.0542,0.0255,0.099,0.0301,0.0195,0.0433,0.015,0.0098,0.0227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-08,1992-1997,0.4431,0.4094,0.474,0.258,0.2295,0.2883,0.1111,0.0847,0.142,0.0891,0.0651,0.1206,0,0,0,0.0535,0.026,0.0965,0.0302,0.0195,0.0439,0.015,0.0098,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-09,1992-1997,0.4438,0.4102,0.4745,0.2586,0.2313,0.2901,0.1109,0.0845,0.1416,0.0888,0.0649,0.1205,0,0,0,0.0527,0.0251,0.0972,0.0302,0.0197,0.0434,0.015,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-10,1992-1997,0.4443,0.4118,0.4764,0.2594,0.2315,0.2911,0.1107,0.0842,0.1411,0.0885,0.0646,0.1188,0,0,0,0.0519,0.0251,0.0956,0.0302,0.0199,0.0438,0.015,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-11,1992-1997,0.4449,0.4136,0.4748,0.2602,0.2334,0.291,0.1103,0.0848,0.1405,0.088,0.0646,0.1186,0,0,0,0.0513,0.0243,0.0916,0.0303,0.0198,0.0436,0.0151,0.0098,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-12,1992-1997,0.4454,0.4149,0.4741,0.2605,0.2343,0.2905,0.1104,0.0858,0.1426,0.0877,0.0645,0.1183,0,0,0,0.0507,0.0247,0.0903,0.0303,0.0198,0.044,0.0151,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-13,1992-1997,0.446,0.415,0.4755,0.2609,0.2339,0.2912,0.1103,0.0842,0.1421,0.0872,0.0641,0.1142,0,0,0,0.0502,0.0248,0.0907,0.0303,0.0194,0.044,0.0151,0.0098,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-14,1992-1997,0.4465,0.417,0.4749,0.2614,0.2341,0.2905,0.1102,0.0837,0.1401,0.0868,0.0637,0.1154,0,0,0,0.0496,0.025,0.0881,0.0304,0.0199,0.0438,0.0151,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-15,1992-1997,0.4469,0.4179,0.4751,0.262,0.2362,0.2921,0.11,0.084,0.1411,0.0864,0.0637,0.114,0,0,0,0.049,0.0238,0.0854,0.0305,0.0197,0.0432,0.0152,0.0097,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-16,1992-1997,0.4475,0.4196,0.4749,0.2623,0.236,0.2911,0.11,0.0851,0.1402,0.086,0.0635,0.1143,0,0,0,0.0485,0.0247,0.0855,0.0304,0.02,0.0439,0.0152,0.0098,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-17,1992-1997,0.4482,0.4199,0.4757,0.2631,0.2374,0.2915,0.1099,0.0843,0.1392,0.0855,0.0635,0.1124,0,0,0,0.0476,0.0243,0.0835,0.0304,0.0197,0.0434,0.0153,0.0097,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-18,1992-1997,0.4487,0.421,0.4764,0.2634,0.2376,0.2913,0.1099,0.0849,0.1405,0.0852,0.0632,0.1116,0,0,0,0.0471,0.0249,0.079,0.0304,0.0198,0.0434,0.0153,0.0098,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-19,1992-1997,0.4495,0.4236,0.4756,0.2641,0.2394,0.2916,0.1096,0.0842,0.1396,0.0848,0.063,0.1099,0,0,0,0.0463,0.0246,0.0777,0.0305,0.0198,0.0438,0.0153,0.0097,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-20,1992-1997,0.45,0.4236,0.4773,0.2646,0.2398,0.2918,0.1097,0.085,0.137,0.0844,0.0622,0.1086,0,0,0,0.0455,0.0246,0.0733,0.0305,0.0198,0.0437,0.0153,0.0097,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-21,1992-1997,0.4505,0.4243,0.4771,0.265,0.2407,0.2914,0.1096,0.0851,0.1376,0.0842,0.0624,0.108,0,0,0,0.0448,0.0245,0.074,0.0306,0.0196,0.0438,0.0153,0.0099,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-22,1992-1997,0.451,0.4256,0.4789,0.2655,0.2419,0.2907,0.1095,0.0853,0.1362,0.0839,0.063,0.108,0,0,0,0.0441,0.0238,0.0714,0.0306,0.0198,0.0439,0.0154,0.0099,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-23,1992-1997,0.4515,0.4253,0.4781,0.2662,0.2424,0.2909,0.1094,0.0854,0.1356,0.0835,0.0624,0.1067,0,0,0,0.0433,0.0246,0.0684,0.0306,0.0201,0.0433,0.0154,0.0101,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-24,1992-1997,0.4522,0.4271,0.4782,0.2669,0.2434,0.2919,0.1092,0.0866,0.1334,0.0831,0.0632,0.1041,0,0,0,0.0426,0.0247,0.065,0.0307,0.0201,0.043,0.0154,0.01,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-25,1992-1997,0.4528,0.4295,0.4783,0.2673,0.2442,0.2931,0.1091,0.0873,0.1336,0.0826,0.0623,0.104,0,0,0,0.042,0.0252,0.0627,0.0308,0.02,0.0427,0.0155,0.01,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-26,1992-1997,0.4533,0.4309,0.4772,0.268,0.2446,0.2931,0.1088,0.0865,0.1312,0.0824,0.0625,0.1022,0,0,0,0.0413,0.0247,0.0613,0.0308,0.0199,0.0425,0.0155,0.0101,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-27,1992-1997,0.4538,0.4311,0.4774,0.2687,0.2462,0.2948,0.1087,0.087,0.13,0.082,0.0636,0.1014,0,0,0,0.0407,0.0252,0.0584,0.0308,0.0205,0.0422,0.0155,0.0101,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-28,1992-1997,0.4543,0.4331,0.4758,0.2692,0.2476,0.2942,0.1086,0.0879,0.1282,0.0816,0.0638,0.0999,0,0,0,0.04,0.0255,0.0556,0.0308,0.0204,0.042,0.0155,0.0101,0.0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-29,1992-1997,0.4539,0.4318,0.4772,0.2693,0.2451,0.2945,0.109,0.087,0.1301,0.0812,0.0634,0.1003,0,0,0,0.0403,0.0251,0.0578,0.0308,0.0201,0.0424,0.0155,0.01,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-30,1992-1997,0.4537,0.43120000000000003,0.4773,0.2694,0.2447,0.2951,0.1092,0.0855,0.1321,0.0809,0.0634,0.1004,0,0,0,0.0406,0.0249,0.0597,0.0308,0.0199,0.0425,0.0155,0.0103,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-31,1992-1997,0.4533,0.4295,0.478,0.2694,0.2459,0.2952,0.1096,0.0852,0.1345,0.0806,0.0615,0.1005,0,0,0,0.041,0.0242,0.0618,0.0307,0.0197,0.0428,0.0155,0.0101,0.0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-01,1992-1997,0.4529,0.4279,0.478,0.2694,0.246,0.2959,0.1101,0.0865,0.1362,0.08,0.0613,0.1007,0,0,0,0.0414,0.0236,0.0641,0.0306,0.0194,0.043,0.0155,0.01,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-02,1992-1997,0.4525,0.4278,0.4782,0.2694,0.2453,0.297,0.1105,0.0865,0.1362,0.0796,0.0614,0.0999,0,0,0,0.0418,0.0239,0.0652,0.0306,0.0194,0.0429,0.0155,0.0101,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-03,1992-1997,0.4524,0.4272,0.4791,0.2695,0.2444,0.2961,0.1108,0.0859,0.1382,0.079,0.0598,0.0996,0,0,0,0.0422,0.0229,0.0687,0.0307,0.0193,0.0434,0.0154,0.0099,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-04,1992-1997,0.4519,0.4261,0.4779,0.2694,0.2432,0.2979,0.1114,0.0851,0.1399,0.0786,0.0598,0.0996,0,0,0,0.0427,0.023,0.0716,0.0306,0.0196,0.043,0.0154,0.0096,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-05,1992-1997,0.4515,0.4253,0.4784,0.2695,0.2424,0.2975,0.1119,0.0868,0.142,0.0782,0.0591,0.1001,0,0,0,0.043,0.0224,0.0748,0.0306,0.0192,0.0431,0.0154,0.0099,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-06,1992-1997,0.4512,0.4229,0.4792,0.2696,0.2435,0.2983,0.1124,0.0862,0.1431,0.0776,0.0587,0.0985,0,0,0,0.0433,0.0219,0.0748,0.0306,0.0192,0.0437,0.0153,0.0098,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-07,1992-1997,0.4507,0.4218,0.4791,0.2694,0.2433,0.2991,0.1128,0.0866,0.1437,0.0773,0.0585,0.0991,0,0,0,0.0438,0.0217,0.0778,0.0306,0.019,0.0437,0.0153,0.0096,0.0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-08,1992-1997,0.4506,0.4212,0.4793,0.2694,0.2417,0.2994,0.113,0.0863,0.1439,0.0771,0.0581,0.0991,0,0,0,0.0441,0.0221,0.0792,0.0305,0.019,0.0439,0.0153,0.0096,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-09,1992-1997,0.4502,0.4213,0.4789,0.2694,0.2427,0.2994,0.1132,0.0853,0.1449,0.0767,0.0577,0.0993,0,0,0,0.0447,0.0217,0.0807,0.0305,0.0193,0.0437,0.0153,0.0096,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-10,1992-1997,0.4498,0.4199,0.4795,0.2694,0.2427,0.3001,0.1137,0.0855,0.1459,0.0762,0.0562,0.0999,0,0,0,0.045,0.0221,0.0813,0.0306,0.0192,0.0442,0.0153,0.0094,0.0227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-11,1992-1997,0.4493,0.4192,0.4787,0.2695,0.2434,0.2982,0.114,0.0856,0.1477,0.0759,0.0561,0.099,0,0,0,0.0454,0.0213,0.0832,0.0305,0.0192,0.0441,0.0153,0.0095,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-12,1992-1997,0.449,0.4196,0.4779,0.2696,0.2429,0.299,0.1142,0.0857,0.1478,0.0756,0.0559,0.0989,0,0,0,0.0457,0.0218,0.0826,0.0305,0.0194,0.0443,0.0153,0.0095,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-13,1992-1997,0.4488,0.4191,0.4781,0.2696,0.2415,0.2991,0.1145,0.0863,0.1464,0.0752,0.0549,0.0979,0,0,0,0.0462,0.0213,0.0829,0.0304,0.019,0.0442,0.0152,0.0094,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-14,1992-1997,0.4483,0.4164,0.4782,0.2696,0.2404,0.2994,0.1149,0.0854,0.1498,0.0749,0.0555,0.097,0,0,0,0.0466,0.022,0.0844,0.0304,0.0194,0.0436,0.0152,0.0094,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-15,1992-1997,0.4481,0.4158,0.4785,0.2696,0.2406,0.2993,0.1152,0.0853,0.1512,0.0747,0.0552,0.097,0,0,0,0.0467,0.0222,0.0879,0.0304,0.0193,0.0435,0.0152,0.0096,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-16,1992-1997,0.4478,0.4146,0.4787,0.2697,0.2407,0.2997,0.1154,0.0863,0.1546,0.0744,0.0543,0.0968,0,0,0,0.047,0.0212,0.0865,0.0304,0.019,0.0434,0.0152,0.0096,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-17,1992-1997,0.4475,0.4147,0.4779,0.2696,0.2403,0.301,0.1158,0.0869,0.153,0.0741,0.054,0.0973,0,0,0,0.0473,0.0214,0.0883,0.0304,0.0187,0.0434,0.0152,0.0095,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-18,1992-1997,0.4474,0.4127,0.4779,0.2695,0.2406,0.3002,0.1161,0.0871,0.1547,0.0737,0.0537,0.0962,0,0,0,0.0476,0.0223,0.0877,0.0304,0.0192,0.0438,0.0152,0.0098,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-19,1992-1997,0.447,0.4132,0.4791,0.2696,0.2384,0.2995,0.1163,0.087,0.1563,0.0732,0.0527,0.0949,0,0,0,0.0481,0.0225,0.0914,0.0304,0.0192,0.0435,0.0152,0.0095,0.0225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-20,1992-1997,0.4468,0.4125,0.4787,0.2698,0.2394,0.3004,0.1165,0.0873,0.1533,0.0728,0.0519,0.0945,0,0,0,0.0484,0.023,0.0914,0.0305,0.0192,0.0437,0.0152,0.0095,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-21,1992-1997,0.4463,0.4117,0.4779,0.2698,0.2393,0.3005,0.1167,0.0865,0.1546,0.0725,0.052,0.0944,0,0,0,0.0489,0.0232,0.0925,0.0305,0.0191,0.0443,0.0152,0.0098,0.0224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-22,1992-1997,0.4461,0.4109,0.4764,0.27,0.2398,0.2998,0.1168,0.0877,0.1546,0.0723,0.0523,0.0935,0,0,0,0.0491,0.0232,0.0907,0.0305,0.0192,0.0444,0.0152,0.0098,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-23,1992-1997,0.446,0.4117,0.477,0.2702,0.2396,0.2983,0.117,0.0875,0.1542,0.0718,0.0525,0.0927,0,0,0,0.0493,0.0237,0.0904,0.0305,0.0194,0.0441,0.0152,0.0098,0.0223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-24,1992-1997,0.4456,0.4113,0.4759,0.2702,0.2397,0.3,0.1173,0.0874,0.1534,0.0716,0.0521,0.094,0,0,0,0.0498,0.0235,0.0925,0.0304,0.0192,0.0439,0.0151,0.0097,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-25,1992-1997,0.4453,0.4108,0.4754,0.2701,0.2414,0.2996,0.1178,0.0876,0.1551,0.0711,0.0523,0.0914,0,0,0,0.0501,0.0238,0.0903,0.0304,0.0194,0.0439,0.0151,0.0097,0.0219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-26,1992-1997,0.4453,0.4127,0.4752,0.2702,0.2414,0.2997,0.1178,0.0889,0.1553,0.0708,0.0514,0.0904,0,0,0,0.0503,0.024,0.0892,0.0305,0.0194,0.0446,0.0151,0.0098,0.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-27,1992-1997,0.4449,0.4121,0.4735,0.2704,0.2427,0.2981,0.1181,0.0884,0.1562,0.0704,0.0516,0.0905,0,0,0,0.0506,0.0247,0.0897,0.0305,0.0196,0.0435,0.0151,0.0096,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-02-28,1992-1997,0.4445,0.4135,0.4736,0.2705,0.2414,0.2986,0.1185,0.089,0.1548,0.0701,0.0518,0.0897,0,0,0,0.0509,0.0253,0.092,0.0304,0.0202,0.043,0.015,0.0096,0.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-01,1992-1997,0.4443,0.4139,0.4734,0.2704,0.2424,0.2971,0.1189,0.0896,0.1552,0.0698,0.0519,0.0896,0,0,0,0.051,0.0257,0.0917,0.0305,0.02,0.0436,0.015,0.0096,0.0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-02,1992-1997,0.444,0.414,0.4727,0.2705,0.2432,0.2981,0.1192,0.0912,0.1548,0.0695,0.0516,0.0892,0,0,0,0.0513,0.0262,0.0871,0.0305,0.0199,0.043,0.015,0.0096,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-03,1992-1997,0.4438,0.4136,0.4727,0.2709,0.2439,0.2976,0.1193,0.0914,0.1558,0.069,0.0516,0.0879,0,0,0,0.0516,0.027,0.089,0.0305,0.0198,0.0428,0.015,0.0097,0.0219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-04,1992-1997,0.4435,0.4135,0.4726,0.2711,0.2445,0.2972,0.1193,0.0913,0.1523,0.0687,0.0515,0.087,0,0,0,0.0519,0.0275,0.0904,0.0305,0.0203,0.0427,0.015,0.0097,0.0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-05,1992-1997,0.4432,0.4135,0.4722,0.2712,0.2457,0.2967,0.1195,0.0908,0.1519,0.0682,0.0514,0.0865,0,0,0,0.0523,0.0283,0.0905,0.0305,0.02,0.0424,0.015,0.0099,0.0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-06,1992-1997,0.4429,0.4121,0.4712,0.2713,0.2475,0.2965,0.1198,0.0918,0.1542,0.0678,0.0509,0.0858,0,0,0,0.0528,0.0283,0.0897,0.0305,0.0205,0.0427,0.015,0.0099,0.0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-07,1992-1997,0.4426,0.4121,0.4727,0.2714,0.247,0.2968,0.12,0.0921,0.1522,0.0674,0.0514,0.0843,0,0,0,0.0532,0.0292,0.0902,0.0304,0.0206,0.0422,0.015,0.0098,0.0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-08,1992-1997,0.4424,0.4132,0.4699,0.2715,0.2467,0.2964,0.1202,0.0933,0.1524,0.0671,0.051,0.0835,0,0,0,0.0535,0.0312,0.0896,0.0304,0.0205,0.0415,0.015,0.0098,0.0208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-03-09,1992-1997,0.442,0.4122,0.4687,0.2714,0.2475,0.2952,0.1204,0.0946,0.1503,0.0668,0.0514,0.0827,0,0,0,0.0541,0.032,0.0884,0.0304,0.0205,0.0415,0.015,0.0098,0.0209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
